,Speed2,Speed3,Speed4,Speed5,Speed6,Speed7,Speed8,Speed9,Speed10,Time
3387,0.014521077644454993,1.5595607782126313,0.44687522864638207,0.013885043985812612,0.037781102250627564,0.0005956561779160341,0.022397565253928574,0.004972634666195067,0.049997854457556695,338.70000000000005
3388,0.015636074743618493,1.5335142778877358,0.4955213855235536,0.014319409960284711,0.03885401601754746,0.004001338991045315,0.022044458258779775,0.004934993414922667,0.0499968181552367,338.8000000000002
3389,0.01673281338215129,1.4909438066315883,0.5439187616146538,0.013406038457786408,0.03938294553888907,0.010133730176902313,0.02116894678844018,0.004757702409235666,0.049995782215307004,338.9000000000001
3390,0.01781129356005359,1.4318493644441879,0.5920673569196832,0.011144929478317816,0.039367890814652265,0.01899282973548691,0.019771030842909775,0.004440761649133967,0.049996843993315915,339.0
3391,0.01887151527732539,1.3562309513255346,0.6399671714386439,0.007536083021878917,0.038808851844837365,0.030578637666799212,0.01785071042218868,0.003984171134617567,0.04999790613371512,339.10000000000014
3392,0.019913478533966474,1.2640931893620893,0.687621202397711,0.0025801423059915118,0.03770582862944407,0.04489115397083809,0.015407985526276797,0.00338793086568671,0.049998968274114215,339.20000000000005
3393,0.02085170952291715,1.1694065366595539,0.7382728246794366,4.455064605426773e-07,0.03605882116847264,0.057392390322938955,0.012968317026695016,0.0028402024632833527,0.050000030647457214,339.3000000000002
3394,0.02160073443612875,1.0861414514851442,0.795165413203825,2.296901736594325e-18,0.03424370979829844,0.06354435834593836,0.011057165801042618,0.002529147550526753,0.05000244142995941,339.4000000000001
3395,0.02216055327360105,1.0143025559253744,0.8583019651970858,3.5341889581098284e-37,0.032636374859645434,0.06334705803983534,0.009674531849319816,0.002454766127416953,0.0500048524454053,339.5
3396,0.02253116603533415,0.9538898499802447,0.9276824806592219,1.9598569188977584e-36,0.03123681635251374,0.056800489404629756,0.008820415171526617,0.0026170581939538523,0.0500072634608513,339.60000000000014
3397,0.022712572721328147,0.9049033336497545,1.0033069595902324,1.2737289414959234e-17,0.030045034276903238,0.04390465244032156,0.008494815767663018,0.0030160237501375524,0.050009673641696666,339.70000000000005
3398,0.022704773331582852,0.8673430069339041,1.085175401990119,2.4705213259882508e-06,0.02906102863281414,0.02465954714691117,0.008697733637729117,0.0036516627959680523,0.0500072526874274,339.8000000000002
3399,0.022507767866098455,0.8412088698326937,1.173287807858875,0.014306908053254144,0.028284799420246236,5.566311183468062e-15,0.009429168781724716,0.004523975331445252,0.050004830898557506,339.9000000000001
3400,0.022121556324874878,0.8265000373821572,1.2676385596914828,0.035597978854469206,0.027716346639199637,6.40198477003456e-53,0.01068912119964984,0.0056329613565690995,0.050002409109687604,340.0
