,Speed2,Speed3,Speed4,Speed5,Speed6,Speed7,Speed8,Speed10,Time
2782,13.054437985334156,12.362397294162228,13.17533938020062,13.048557556947467,12.139841145417106,10.545750407659451,11.1620460524009,7.837674449488982,278.2000000000007
2783,13.053561093875079,12.394442807257679,13.171245614503563,13.05655211609539,12.122951544796447,10.524635840442876,11.132109222506626,7.8700057797944005,278.2999999999993
2784,13.05808985801249,12.430645566273023,13.166670918714804,13.068770039853554,12.105294469630607,10.504712151119369,11.101552292019857,7.906803529546778,278.39999999999964
2785,13.060457530031691,12.467513604635979,13.159880800040257,13.085209936328148,12.087668497101891,10.485043963482362,11.070030772139248,7.948863458215364,278.5
2786,13.056700684033427,12.501554955951493,13.150875258479902,13.101854337890078,12.070872204352026,10.465631277531228,11.03754464137118,7.996185604113342,278.60000000000036
2787,13.04681908504174,12.532768215213332,13.139654294033758,13.11468577711412,12.054905591381027,10.446474093265966,11.004093899715645,8.048769967240707,278.7000000000007
2788,13.030812733056633,12.561153382421502,13.126217906701829,13.123702862106557,12.039768658188882,10.427572410686572,10.969678547172649,8.106616547597467,278.7999999999993
2789,13.008681628078127,12.586710457576,13.110566096484096,13.128905592867365,12.025461404775598,10.408926229793051,10.934298583742194,8.169725345183613,278.89999999999964
2790,12.980425770106196,12.609439440676832,13.092698863380573,13.130293969396563,12.011983831141174,10.390535550585401,10.897954009424275,8.238096359999151,279.0
2791,12.946045159140855,12.629340331723997,13.072616207391249,13.127867991694146,11.999335937285602,10.372400373064938,10.860644867585385,8.31172936500619,279.10000000000036
2792,12.905539916934549,12.646413409463099,13.0535210975855,13.121627229058276,11.987517723208892,10.356462573581643,10.823066214134792,8.385908814661393,279.2000000000007
2793,12.860963576350917,12.661351461076006,13.038616502869544,13.11033071551084,11.976007714766524,10.34466402838661,10.785913104946353,8.455919163661559,279.2999999999993
2794,12.814369670148986,12.674847273709323,13.027902423243384,13.099032450196242,11.96428443784056,10.337004737481145,10.74918558338657,8.521760184968818,279.39999999999964
2795,12.765758320081225,12.686901126108648,13.021378858707019,13.087734184881647,11.952347892430993,10.333484700865252,10.712883649455431,8.583431878583164,279.5
2796,12.71512952614763,12.697513018273979,13.019045809260446,13.07643591956704,11.940198078537824,10.334103918538931,10.67700730315295,8.640934244504605,279.60000000000036
2797,12.66248328834819,12.70668295020532,13.02090327490368,13.065137699271204,11.927834996161051,10.338862390502175,10.64155654447911,8.694267282733136,279.7000000000007
2798,12.607819606682915,12.714410921902667,13.026951255636698,13.053969434139306,11.915258645300671,10.347760116754996,10.606531373433926,8.743430993268756,279.7999999999993
2799,12.551138481151812,12.720696933366021,13.037189751459522,13.042977504512896,11.902469025956695,10.360797097296832,10.571931775641389,8.78842549248686,279.89999999999964
2800,12.492439948948673,12.725540998924327,13.046625314086418,13.032161926450888,11.889466138129116,10.377155241788623,10.537527339891614,8.831667881236537,280.0
2801,12.43235133803751,12.728978731377735,13.050264495486722,13.021522691599902,11.876672198469006,10.396016459933097,10.503087654986487,8.875575260243414,280.10000000000036
2802,12.37149997635026,12.731045743524575,13.048107295660444,13.011035689309432,11.864509423605869,10.4173807517297,10.468612706550017,8.920147745882893,280.2000000000007
2803,12.30988590108073,12.73174204969378,13.040153714607571,13.000676808930276,11.852977813539704,10.441248117178432,10.434102494582188,8.965385338154961,280.2999999999993
2804,12.247509112228938,12.731067649885365,13.026403752328108,12.990446042109005,11.842077368270514,10.467618556279294,10.399557019083005,9.011288037059625,280.39999999999964
2805,12.184369609794862,12.729022544099335,13.006857408822063,12.980343388845618,11.831808087798304,10.496492069032282,10.364976280052474,9.05785584259688,280.5
2806,12.12046739377853,12.72560673233567,12.981514684089415,12.970368849140138,11.822169972123069,10.527868655437398,10.330360277490591,9.105088754766733,280.60000000000036
2807,12.055802464179914,12.720820214594383,12.950375578130185,12.96052242299255,11.813163021244806,10.561748315494063,10.295709029575658,9.15298675591426,280.7000000000007
2808,11.990374890977588,12.714663739085392,12.91945730395169,12.950804110402858,11.80478723516352,10.597266557866423,10.2613138889341,9.201183155703117,280.7999999999993
2809,11.9253649647041,12.708996887547329,12.894777074253044,12.941213455723682,11.7957716284291,10.633558891262918,10.2274662081774,9.249311263815773,280.89999999999964
2810,11.861952975831555,12.705679241623667,12.876334889034242,12.930435309356485,11.78484521565655,10.670625315682967,10.19416600548387,9.297371062597296,281.0
2811,11.8001389943385,12.704711549524276,12.864130748295288,12.917154521770033,11.77200799684586,10.708465831126558,10.161413280853509,9.345362552047684,281.10000000000036
2812,11.739923020224944,12.706093811249163,12.85816465203618,12.901370637316974,11.757259971997035,10.747080437593706,10.129208034286314,9.393285732166946,281.2000000000007
2813,11.681305053490876,12.709826026798325,12.85843660025692,12.883083655997316,11.74060114111008,10.786469135084403,10.097550265782285,9.441140602955075,281.2999999999993
2814,11.624285094136305,12.71590819617177,12.864946592957509,12.862293577811046,11.722031504184987,10.82663192359865,10.066439975341426,9.48892716441207,281.39999999999964
2815,11.568863142161227,12.724340319369489,12.877694630137938,12.839000402758174,11.701551061221757,10.867568803136264,10.035877303025579,9.536645394313902,281.5
2816,11.515038930127641,12.735118950768557,12.891580556247824,12.8132041308387,11.679159812220394,10.909009759887427,10.008107088149929,9.583833702598717,281.60000000000036
2817,11.458301725851788,12.739680427584826,12.90150421599876,12.784905080424334,11.65691927426592,10.950684780056188,9.985374169914385,9.630030499228365,281.7000000000007
2818,11.394140577313102,12.729461087473695,12.907465609390743,12.755022177979221,11.636890964337471,10.99259386364237,9.967678688380765,9.675235761978815,281.7999999999993
2819,11.318844321599713,12.704457484812421,12.909464736423768,12.724474349920348,11.619074882435036,11.03473701064597,9.955020643549082,9.719449490850069,281.89999999999964
2820,11.243546745475586,12.66466961960099,12.907501597097845,12.693261914619407,11.603471028558626,11.07711422106698,9.947400035419326,9.762671685842127,282.0
2821,11.157114062176753,12.610097491839415,12.901576191412964,12.661384872076402,11.595059829926797,11.119725494905413,9.944816863991509,9.80490234695499,282.10000000000036
2822,11.06325716717711,12.540741101527692,12.891688519369135,12.62884322229132,11.586648631294963,11.16257083216126,9.94727112926562,9.84614147418865,282.2000000000007
2823,10.961976280545116,12.456600448665817,12.876092836714049,12.595636965264182,11.57823743266314,11.205650232834063,9.954762788235133,9.886389054301508,282.2999999999993
2824,10.853271677894941,12.357678714058725,12.860497154058969,12.561766100994978,11.56982623403131,11.248284137851025,9.966602554267418,9.925370060957079,282.39999999999964
